SNo,IsBadBuy,VehicleAge,VehOdo,ARCP,VehBCost,WarrantyCost
12799,0,1,2,4,2,1
12800,0,2,2,4,3,3
12801,0,1,3,4,4,0
12802,0,2,3,4,2,3
12803,0,1,2,4,1,1
12804,0,1,2,4,2,0
12805,0,1,2,2,0,0
12806,0,2,3,3,1,2
12807,0,2,2,4,3,2
12808,0,1,2,4,2,3
12809,0,3,3,1,0,2
12810,0,2,2,3,2,2
12811,0,1,2,4,3,1
12812,0,2,2,4,1,1
12813,0,2,3,4,2,2
12814,1,2,2,1,1,1
12815,0,3,2,2,1,3
12816,0,1,2,4,2,2
12817,0,2,2,3,1,1
12818,0,2,2,3,3,1
12819,1,1,2,4,1,2
12820,1,4,2,2,1,3
12821,0,1,2,4,3,2
12822,0,3,4,2,0,2
12823,0,1,1,4,1,0
12824,0,1,2,3,2,1
12825,1,3,2,1,0,2
12826,0,2,2,4,3,2
12827,0,1,3,4,3,3
12828,0,1,2,2,0,1
12829,0,2,2,2,1,0
12830,0,3,3,4,3,2
12831,1,4,3,2,0,4
12832,1,3,3,2,0,2
12833,0,1,2,3,1,1
12834,1,2,2,4,2,2
12835,0,2,2,4,2,2
12836,0,2,2,3,3,3
12837,0,1,2,4,3,1
12838,0,3,2,2,1,1
12839,0,2,3,3,1,3
12840,0,2,3,4,1,3
12841,1,3,3,3,3,2
12842,0,0,1,3,1,1
12843,0,1,3,4,1,2
12844,0,2,2,4,3,1
12845,0,3,1,2,0,2
12846,0,4,2,3,2,2
12847,0,2,2,4,4,2
12848,1,3,2,2,0,3
12849,0,4,1,1,0,1
12850,0,1,1,2,1,0
12851,0,2,3,2,0,2
12852,0,2,1,3,1,0
12853,0,2,3,4,2,1
12854,0,3,3,3,1,2
12855,0,1,3,4,3,1
12856,0,2,2,4,4,2
12857,0,1,3,4,1,1
12858,0,2,2,1,1,2
12859,0,4,2,2,1,2
12860,0,2,3,4,3,1
12861,1,2,1,3,1,0
12862,0,1,3,4,2,1
12863,1,2,2,4,2,2
12864,0,1,2,4,1,1
12865,0,1,3,3,1,3
12866,1,3,3,2,1,1
12867,0,1,2,4,1,1
12868,0,2,3,3,1,1
12869,0,2,3,4,3,2
12870,0,2,3,4,3,2
12871,0,1,2,4,1,1
12872,1,2,2,3,0,2
12873,0,1,1,4,1,1
12874,0,2,3,2,0,2
12875,0,1,1,3,1,0
12876,0,1,3,4,2,3
12877,0,2,2,4,4,1
12878,1,2,2,4,3,2
12879,0,3,1,2,0,2
12880,0,1,2,4,3,0
12881,0,0,1,4,1,1
12882,1,3,4,2,0,2
12883,0,1,2,4,2,3
12884,0,2,1,2,2,1
12885,0,2,3,2,0,1
12886,0,3,3,3,2,3
12887,0,4,2,3,1,1
12888,0,2,3,4,2,2
12889,0,2,2,3,1,2
12890,0,4,2,1,0,2
12891,0,1,1,4,3,1
12892,1,4,3,2,0,3
12893,0,1,2,2,0,2
12894,0,3,2,1,0,2
12895,1,2,3,4,2,3
12896,0,1,2,2,1,1
12897,0,1,1,4,3,1
12898,0,2,3,2,0,1
12899,0,0,1,4,3,2
12900,0,1,2,4,1,3
12901,0,2,2,3,3,1
12902,0,2,2,4,1,3
12903,0,3,1,4,1,0
12904,1,3,3,3,1,2
12905,0,0,1,4,3,1
12906,1,2,2,3,1,2
12907,0,2,3,2,0,2
12908,0,1,2,4,3,2
12909,0,2,2,4,1,2
12910,0,1,3,4,3,1
12911,0,3,1,2,1,1
12912,0,2,3,4,2,1
12913,0,2,2,4,2,2
12914,0,1,2,4,3,1
12915,1,2,2,3,1,1
12916,1,3,2,1,0,1
12917,0,1,2,4,3,2
12918,0,2,3,2,1,1
12919,0,1,2,2,1,2
12920,0,2,3,4,2,3
12921,0,1,2,4,3,3
12922,0,1,1,4,2,1
12923,0,1,3,4,3,2
12924,0,2,2,4,1,1
12925,0,2,1,4,3,0
12926,0,1,3,3,2,3
12927,0,1,3,4,2,1
12928,0,2,2,3,1,0
12929,1,2,3,2,1,1
12930,0,1,3,4,3,2
12931,0,2,3,2,1,0
12932,0,1,3,3,1,2
12933,0,1,2,2,0,1
12934,0,1,2,4,0,1
12935,0,0,1,4,3,1
12936,0,1,1,3,2,2
12937,0,1,3,3,1,1
12938,0,3,3,2,1,2
12939,0,3,2,1,0,2
12940,0,3,2,2,0,3
12941,0,3,3,3,1,3
12942,0,2,3,3,1,2
12943,0,2,2,4,1,2
12944,1,4,3,3,1,1
12945,0,2,2,1,0,0
12946,0,1,2,4,2,2
12947,0,1,3,3,1,2
12948,0,3,3,2,1,2
12949,0,1,2,3,1,2
12950,0,1,1,0,3,1
12951,0,2,2,3,0,0
12952,0,1,1,2,1,0
12953,1,4,0,2,1,2
12954,0,1,2,3,0,2
12955,0,1,2,4,2,1
12956,0,1,1,2,1,0
12957,0,2,2,4,2,2
12958,0,1,1,4,2,1
12959,0,2,3,3,1,3
12960,1,3,3,4,4,3
12961,0,1,1,4,3,1
12962,0,1,2,4,1,1
12963,0,2,1,4,2,1
12964,0,1,3,4,3,2
12965,0,1,2,2,0,1
12966,1,2,3,3,2,2
12967,0,2,3,1,0,1
12968,0,1,2,3,1,1
12969,0,1,1,4,2,1
12970,0,0,1,4,3,0
12971,0,1,2,4,2,1
12972,0,2,3,3,1,3
12973,0,2,2,3,2,1
12974,0,2,2,4,4,2
12975,0,2,2,4,3,1
12976,0,2,2,2,1,1
12977,0,1,0,2,1,0
12978,0,2,2,4,4,2
12979,0,2,3,4,2,2
12980,0,2,3,2,1,2
12981,0,1,2,4,2,2
12982,0,1,3,4,1,1
12983,0,2,2,2,1,3
12984,0,3,3,3,0,2
12985,0,3,0,3,1,1
12986,0,0,1,4,3,2
12987,0,2,1,2,1,0
12988,0,2,2,4,2,0
12989,0,2,3,3,1,1
12990,0,2,3,4,1,2
12991,0,2,2,4,3,1
12992,0,1,2,4,2,3
12993,1,1,1,3,1,1
12994,0,2,3,4,3,3
12995,0,1,1,4,3,2
12996,1,3,3,4,3,2
12997,0,4,3,3,1,2
12998,0,2,3,4,2,2
12999,0,2,3,3,0,1
13000,0,1,3,4,3,2
13001,0,2,1,4,2,1
13002,0,2,2,4,3,0
13003,0,2,3,4,2,1
13004,0,3,3,1,0,2
13005,0,1,2,4,2,0
13006,0,1,2,4,2,0
13007,1,2,3,3,2,2
13008,0,1,1,2,1,1
13009,0,2,2,4,3,1
13010,0,1,1,1,1,0
13011,1,1,2,4,1,2
13012,0,1,2,4,1,2
13013,0,2,2,4,1,2
13014,0,3,2,1,0,4
13015,0,1,1,4,2,2
13016,1,3,2,2,1,2
13017,0,1,2,4,3,3
13018,0,2,1,2,1,1
13019,1,0,1,4,2,1
13020,0,0,1,4,2,0
13021,1,3,3,4,2,2
13022,0,1,2,3,2,3
13023,0,1,1,4,2,1
13024,0,1,2,2,1,1
13025,0,2,2,4,3,2
13026,0,3,2,2,0,2
13027,0,1,2,4,3,2
13028,0,1,3,4,3,2
13029,0,4,3,2,2,3
13030,0,2,2,1,0,1
13031,1,2,3,2,0,2
13032,0,2,3,4,2,1
13033,0,0,1,4,3,1
13034,0,1,2,2,1,0
13035,0,4,2,3,0,4
13036,0,3,3,4,2,3
13037,0,4,3,2,1,1
13038,0,2,3,4,2,2
13039,0,2,1,3,0,0
13040,0,1,2,4,2,1
13041,0,1,3,4,3,3
13042,1,3,1,4,1,4
13043,0,1,2,4,3,2
13044,0,2,3,0,1,2
13045,0,1,2,4,3,1
13046,0,1,2,3,1,3
13047,0,3,2,4,2,1
13048,0,2,2,3,1,1
13049,0,3,1,1,1,2
13050,0,1,2,4,3,3
13051,0,3,1,4,2,2
13052,1,2,2,4,3,2
13053,0,2,3,2,1,3
13054,0,1,1,2,1,1
13055,0,2,2,1,0,1
13056,1,2,2,0,1,0
13057,0,1,1,2,1,0
13058,0,1,2,4,1,1
13059,0,1,2,4,3,3
13060,0,4,3,1,1,3
13061,0,1,2,4,2,1
13062,0,1,3,4,1,0
13063,0,1,2,4,2,2
13064,0,1,1,4,1,1
13065,1,2,3,3,0,3
13066,0,2,2,4,2,2
13067,0,2,1,2,1,0
13068,0,2,3,2,0,1
13069,0,3,3,2,1,2
13070,0,2,2,1,0,1
13071,1,1,1,4,1,1
13072,1,3,3,1,0,2
13073,0,2,3,4,2,1
13074,0,0,1,3,1,1
13075,0,2,3,3,0,1
13076,0,3,2,1,0,2
13077,0,3,1,1,0,1
13078,0,2,3,3,1,0
13079,0,1,1,2,1,1
13080,0,2,2,2,1,2
13081,0,3,2,2,1,1
13082,0,2,2,4,3,0
13083,0,1,3,4,2,1
13084,0,3,3,3,0,2
13085,0,3,4,1,0,2
13086,0,1,1,4,2,0
13087,0,0,1,4,3,1
13088,1,2,2,2,1,3
13089,0,1,2,2,1,0
13090,0,2,3,4,0,2
13091,0,1,0,2,1,1
13092,0,2,3,3,1,1
13093,0,2,1,2,1,1
13094,0,2,2,3,1,1
13095,0,4,2,1,0,2
13096,0,3,2,4,3,2
13097,0,2,2,4,2,0
13098,1,2,2,1,0,1
13099,0,2,0,2,1,1
13100,0,0,1,3,1,1
13101,0,3,1,1,1,2
13102,0,0,1,4,3,1
13103,0,2,2,4,3,2
13104,0,0,1,4,1,0
13105,0,2,3,4,4,2
13106,0,2,2,4,3,2
13107,0,2,3,3,0,1
13108,0,2,1,1,0,0
13109,0,1,2,4,2,2
13110,1,2,2,3,1,2
13111,0,2,2,2,1,2
13112,0,3,2,2,3,2
13113,0,1,3,4,1,1
13114,0,1,2,4,2,3
13115,0,1,2,3,0,0
13116,0,1,2,3,1,2
13117,0,1,3,4,3,3
13118,0,2,2,2,0,1
13119,0,0,3,4,2,3
13120,0,4,2,2,0,2
13121,0,2,2,2,0,0
13122,0,1,2,0,3,0
13123,1,2,1,3,1,1
13124,0,2,3,3,1,1
13125,0,3,2,2,0,2
13126,0,2,1,2,1,1
13127,0,1,3,4,3,2
13128,0,3,3,4,1,3
13129,0,2,2,3,2,2
13130,0,2,2,4,2,3
13131,0,1,2,4,2,1
13132,0,3,3,2,1,3
13133,1,3,3,4,2,3
13134,0,2,2,4,3,2
13135,0,2,3,4,2,3
13136,0,1,3,4,4,1
13137,0,2,3,4,1,2
13138,0,2,2,4,2,1
13139,0,1,2,3,2,3
13140,0,1,1,4,1,0
13141,0,4,3,2,1,3
13142,1,4,2,1,0,2
13143,0,1,2,4,2,2
13144,0,1,3,4,1,1
13145,0,2,3,2,3,2
13146,0,2,1,3,1,0
13147,0,1,3,3,2,2
13148,0,3,2,3,2,1
13149,0,0,1,3,2,1
13150,1,2,2,4,2,0
13151,0,2,1,1,0,1
13152,0,2,3,4,0,2
13153,0,1,3,4,3,1
13154,0,4,3,2,0,4
13155,0,2,3,4,4,2
13156,0,1,3,4,2,3
13157,0,3,3,4,3,3
13158,0,2,2,4,4,2
13159,0,2,2,3,2,1
13160,0,2,2,4,1,0
13161,0,1,2,4,3,1
13162,0,2,2,3,0,0
13163,0,2,2,4,2,1
13164,0,3,2,2,2,2
13165,0,1,2,4,3,2
13166,0,3,1,3,1,2
13167,0,2,2,3,1,2
13168,0,2,2,2,0,1
13169,0,3,2,2,1,3
13170,0,2,1,1,0,0
13171,0,4,1,2,0,2
13172,0,0,0,4,1,0
13173,0,2,3,4,4,2
13174,0,2,2,4,1,2
13175,0,3,2,2,1,2
13176,0,1,2,3,2,2
13177,0,2,2,4,2,2
13178,0,2,2,4,3,2
13179,0,1,3,4,3,2
13180,0,3,2,3,1,2
13181,0,2,1,3,1,1
13182,0,2,2,3,2,2
13183,0,2,2,3,1,2
13184,0,1,2,4,2,1
13185,0,2,1,1,0,1
13186,0,2,2,4,4,2
13187,0,1,1,4,1,1
13188,0,2,3,4,3,1
13189,0,1,1,2,1,1
13190,0,3,3,1,0,3
13191,0,2,3,4,4,2
13192,0,3,3,3,4,3
13193,1,3,3,2,1,2
13194,0,3,2,2,1,2
13195,0,2,3,3,0,2
13196,0,1,2,4,3,0
13197,0,1,2,4,3,1
13198,0,2,3,4,4,1
13199,0,1,3,4,3,2
13200,0,2,2,1,1,1
13201,0,1,2,3,1,0
13202,0,2,3,3,1,0
13203,0,2,3,4,2,2
13204,1,2,2,4,2,2
13205,0,2,3,4,3,0
13206,0,1,2,4,3,2
13207,0,1,0,3,1,1
13208,0,3,3,4,3,2
13209,0,1,3,3,1,3
13210,0,2,2,4,3,2
13211,0,1,2,4,3,2
13212,0,1,2,4,1,2
13213,0,0,1,3,2,1
13214,0,1,2,3,1,3
13215,1,2,2,4,1,2
13216,0,2,3,4,3,2
13217,0,2,3,4,3,2
13218,0,3,3,1,1,2
13219,0,2,2,4,3,2
13220,1,2,2,2,1,2
13221,0,2,3,4,3,2
13222,1,2,1,4,3,1
13223,1,3,2,1,1,1
13224,0,3,2,2,1,3
13225,0,2,2,4,1,1
13226,0,1,1,3,2,2
13227,0,2,3,3,1,1
13228,0,4,3,2,1,2
13229,0,1,2,4,2,3
13230,0,2,3,4,2,3
13231,0,2,3,4,2,0
13232,0,2,2,4,2,2
13233,0,2,2,4,3,2
13234,0,0,1,4,3,0
13235,0,2,2,4,2,0
13236,0,0,1,4,3,1
13237,0,1,2,4,1,1
13238,0,2,2,4,3,2
13239,0,2,1,2,1,2
13240,0,1,2,3,2,3
13241,1,2,2,4,3,2
13242,0,2,1,2,1,1
13243,0,2,1,3,2,2
13244,0,2,2,3,2,3
13245,0,2,2,3,2,4
13246,1,3,2,3,2,0
13247,0,1,1,4,2,1
13248,0,2,2,2,1,2
13249,0,1,1,3,1,0
13250,0,2,2,4,3,2
13251,0,2,1,3,1,1
13252,1,2,2,3,1,0
13253,1,1,3,4,3,2
13254,0,1,2,4,4,2
13255,1,1,2,3,1,2
13256,0,0,1,4,3,0
13257,0,2,2,3,2,0
13258,0,2,2,4,2,2
13259,0,1,2,4,2,1
13260,0,2,2,1,1,1
13261,0,1,1,3,1,0
13262,1,3,3,2,0,1
13263,0,1,2,4,2,1
13264,0,1,3,4,1,1
13265,0,2,3,4,4,1
13266,0,2,1,3,2,2
13267,0,3,2,2,1,3
13268,0,1,3,4,3,3
13269,0,3,2,4,3,1
13270,0,3,2,4,1,2
13271,0,2,2,4,3,2
13272,0,2,2,2,0,2
13273,0,1,1,3,2,1
13274,0,1,2,4,2,2
13275,1,2,2,0,3,2
13276,0,1,1,2,1,1
13277,1,2,3,4,2,1
13278,0,2,2,4,3,2
13279,0,2,1,2,1,1
13280,0,1,3,3,1,2
13281,0,0,2,4,3,2
13282,1,3,3,1,0,1
13283,0,3,2,3,2,2
13284,0,1,2,4,1,1
13285,0,2,3,4,3,2
13286,0,2,2,4,3,2
13287,0,2,1,3,1,1
13288,0,3,3,3,1,2
13289,0,0,1,4,1,1
13290,0,4,3,1,0,1
13291,0,3,2,4,4,1
13292,0,1,2,2,1,1
13293,0,0,1,4,3,1
13294,0,1,1,4,3,1
13295,0,2,3,4,3,1
13296,0,2,3,3,1,2
13297,0,2,2,2,1,1
13298,0,2,2,4,3,1
13299,0,3,3,2,1,2
13300,0,2,2,4,2,1
13301,0,3,3,4,4,3
13302,0,2,3,4,3,3
13303,0,2,3,4,3,3
13304,0,3,2,3,1,1
13305,0,0,2,4,4,1
13306,0,2,2,4,1,2
13307,0,2,3,4,3,1
13308,0,3,2,1,0,3
13309,0,2,3,2,0,2
13310,1,2,1,2,0,1
13311,0,2,3,2,2,1
13312,0,1,2,4,3,1
13313,0,2,1,4,2,0
13314,0,1,2,4,2,1
13315,0,3,2,2,1,1
13316,0,1,3,4,1,0
13317,0,1,3,4,2,3
13318,0,2,3,4,3,2
13319,0,1,1,2,1,0
13320,0,3,3,1,0,4
13321,0,1,2,4,2,1
13322,0,3,2,3,0,1
13323,0,3,2,1,0,1
13324,1,2,1,2,1,2
13325,0,3,2,2,3,2
13326,0,3,2,2,1,3
13327,0,2,1,1,1,0
13328,0,3,3,4,3,3
13329,0,2,2,4,2,2
13330,0,3,2,4,4,1
13331,0,2,1,2,1,1
13332,0,3,2,3,1,1
13333,0,2,2,2,0,1
13334,0,2,1,3,2,2
13335,0,1,2,4,2,1
13336,0,2,2,4,3,1
13337,0,1,2,4,1,2
13338,0,3,2,1,0,2
13339,0,1,0,4,3,1
13340,0,0,1,3,2,0
13341,1,1,1,2,1,0
13342,0,2,2,4,3,3
13343,0,3,2,3,2,4
13344,1,2,1,1,0,0
13345,0,3,1,2,2,1
13346,0,2,2,3,1,0
13347,0,1,1,3,0,1
13348,0,3,2,1,0,2
13349,0,3,3,4,2,1
13350,0,2,2,4,2,2
13351,0,3,2,2,2,2
13352,0,2,2,4,3,0
13353,0,2,3,2,0,4
13354,0,2,3,4,4,1
13355,0,0,0,4,3,1
13356,0,1,3,4,3,2
13357,0,4,3,2,0,3
13358,0,3,3,4,4,1
13359,0,2,2,4,4,1
13360,0,2,2,4,3,2
13361,0,1,2,2,1,2
13362,0,3,2,4,3,2
13363,0,3,2,4,2,0
13364,0,1,1,4,2,1
13365,0,1,1,4,1,1
13366,0,3,3,1,0,2
13367,1,2,3,2,0,2
13368,0,1,2,3,2,2
13369,1,1,2,2,1,2
13370,0,2,2,4,1,2
13371,0,3,2,1,0,2
13372,1,1,3,3,1,2
13373,0,2,2,2,1,2
13374,0,2,0,4,1,1
13375,0,3,3,1,0,1
13376,0,2,3,4,1,0
13377,0,3,2,1,2,4
13378,0,1,3,4,1,1
13379,0,1,2,4,3,2
13380,0,1,1,2,0,0
13381,0,2,3,4,1,2
13382,0,1,2,4,2,1
13383,0,2,2,4,2,3
13384,1,3,3,4,3,3
13385,1,3,3,4,2,2
13386,0,2,1,1,0,1
13387,0,3,3,3,3,2
13388,0,1,2,3,2,3
13389,0,1,1,4,3,0
13390,1,1,2,4,1,0
13391,0,3,3,1,1,3
13392,0,1,2,4,4,1
13393,1,1,2,4,1,1
13394,0,3,2,3,0,2
13395,0,2,1,1,1,1
13396,0,1,2,4,3,3
13397,0,2,2,4,3,2
13398,0,2,1,4,3,0
13399,0,1,2,4,3,1
13400,0,2,1,3,1,1
13401,0,1,2,4,1,2
13402,0,2,2,2,1,0
13403,0,1,2,4,2,3
13404,0,1,2,4,1,3
13405,0,1,2,2,1,1
13406,0,1,1,4,1,1
13407,0,3,1,3,0,0
13408,0,3,2,2,0,2
13409,0,4,3,4,3,2
13410,0,1,1,2,0,0
13411,0,1,2,4,2,0
13412,0,2,2,1,0,0
13413,0,2,2,4,4,2
13414,0,3,3,2,0,2
13415,0,1,2,3,1,0
13416,0,2,1,4,3,1
13417,1,2,3,4,4,1
13418,0,3,2,3,1,0
13419,0,2,3,4,3,1
13420,0,1,3,4,2,0
13421,0,0,1,4,3,1
13422,0,2,1,4,1,1
13423,0,1,2,4,3,0
13424,0,1,2,4,2,2
13425,0,1,3,4,1,2
13426,0,3,2,1,0,2
13427,0,1,3,4,2,2
13428,0,1,3,4,3,2
13429,0,2,2,3,1,3
13430,0,2,2,2,1,3
13431,0,2,3,3,1,3
13432,0,2,3,4,3,2
13433,0,1,1,2,1,0
13434,0,1,2,3,1,3
13435,0,4,2,4,3,2
13436,0,2,2,4,3,0
13437,0,2,2,4,1,1
13438,0,2,1,3,3,0
13439,0,1,2,4,3,2
13440,0,1,1,4,1,0
13441,0,1,2,4,2,1
13442,0,2,2,1,0,1
13443,0,2,3,4,1,3
13444,0,3,2,2,0,0
13445,1,1,2,3,1,1
13446,0,3,3,4,4,3
13447,0,3,3,3,0,0
13448,0,1,2,2,1,2
13449,1,1,1,2,1,1
13450,0,3,1,2,2,2
13451,0,2,1,2,0,1
13452,0,2,2,4,2,1
13453,0,1,3,4,3,3
13454,0,2,3,1,0,2
13455,0,1,1,4,3,0
13456,0,2,2,4,2,1
13457,0,1,2,3,2,2
13458,0,2,1,4,1,1
13459,1,3,3,4,3,3
13460,0,1,2,4,3,2
13461,0,1,2,4,3,2
13462,0,3,2,1,1,2
13463,0,2,1,2,1,2
13464,0,1,3,2,1,2
13465,0,2,2,2,1,3
13466,0,3,3,4,3,3
13467,0,3,3,3,3,2
13468,0,2,3,3,0,2
13469,1,2,2,3,1,2
13470,0,1,2,4,1,1
13471,0,1,2,4,1,1
13472,0,1,1,4,2,2
13473,0,2,2,2,1,2
13474,0,1,3,4,2,0
13475,0,1,1,4,3,1
13476,0,2,0,2,2,1
13477,1,0,1,3,1,1
13478,0,1,2,4,2,1
13479,0,1,3,4,2,2
13480,0,2,2,3,0,1
13481,1,2,3,4,2,3
13482,0,3,2,4,3,1
13483,0,2,3,4,2,2
13484,0,2,3,2,0,3
13485,0,2,2,2,2,2
13486,0,1,3,4,1,2
13487,0,1,0,4,1,0
13488,1,2,2,4,3,3
13489,0,1,2,3,2,2
13490,0,3,2,1,1,1
13491,0,1,1,4,1,1
13492,0,3,2,3,1,2
13493,0,2,2,4,2,1
13494,0,1,1,4,1,0
13495,0,1,1,4,2,1
13496,0,2,2,3,1,1
13497,1,3,3,2,1,2
13498,0,2,3,3,1,0
13499,0,1,3,4,3,2
13500,0,1,2,2,0,1
13501,0,3,3,1,0,4
13502,1,3,2,2,1,0
13503,0,2,2,1,0,1
13504,0,1,3,4,1,3
13505,1,3,2,1,0,3
13506,0,2,2,1,0,1
13507,0,1,3,4,2,1
13508,0,1,2,4,4,1
13509,0,2,3,0,1,1
13510,0,3,4,2,0,2
13511,0,3,2,2,1,1
13512,0,4,2,1,0,2
13513,0,2,2,4,4,2
13514,0,1,2,2,0,2
13515,0,3,3,4,3,2
13516,0,1,1,2,1,2
13517,0,2,3,2,1,2
13518,1,2,2,4,3,1
13519,0,1,1,4,1,2
13520,0,0,1,4,3,1
13521,0,2,2,4,3,3
13522,1,4,3,1,0,2
13523,0,1,1,2,1,1
13524,0,3,0,4,3,1
13525,0,1,3,4,3,2
13526,0,2,3,3,1,2
13527,0,3,2,4,2,1
13528,1,4,3,2,1,1
13529,0,3,1,3,2,2
13530,0,2,3,1,0,1
13531,1,1,2,4,3,0
13532,0,2,2,1,0,0
13533,1,3,1,1,0,2
13534,0,2,3,3,0,1
13535,0,2,2,3,3,2
13536,0,2,1,3,3,0
13537,0,4,2,0,0,2
13538,0,1,3,4,3,2
13539,0,4,3,1,0,3
13540,0,2,3,4,2,3
13541,0,2,2,4,2,2
13542,0,2,2,2,1,1
13543,0,2,2,1,0,4
13544,0,2,3,4,2,3
13545,0,3,3,2,2,1
13546,0,2,2,1,0,1
13547,1,3,2,3,2,2
13548,0,1,3,3,0,2
13549,0,1,2,3,1,3
13550,0,3,3,3,1,2
13551,0,1,2,4,1,1
13552,0,1,2,4,3,0
13553,0,0,1,3,2,0
13554,0,2,2,4,3,2
13555,0,2,3,4,3,3
13556,1,1,3,4,1,0
13557,0,1,2,2,0,2
13558,0,2,2,4,3,1
13559,1,3,2,2,1,2
13560,0,1,2,4,3,2
13561,0,2,2,4,4,2
13562,0,2,2,4,3,1
13563,0,1,3,4,1,1
13564,0,2,1,1,1,2
13565,0,1,3,4,2,3
13566,0,1,2,0,2,3
13567,0,3,2,4,2,2
13568,0,0,1,3,1,1
13569,0,1,2,2,0,1
13570,0,1,3,3,1,0
13571,0,1,0,2,1,0
13572,0,1,0,4,3,1
13573,0,1,1,4,1,1
13574,0,2,2,1,0,0
13575,0,1,2,3,2,2
13576,0,2,3,4,3,2
13577,0,2,2,1,0,1
13578,0,1,2,4,2,3
13579,0,3,3,3,1,3
13580,1,1,2,4,3,0
13581,0,2,2,3,1,2
13582,0,2,3,4,4,1
13583,0,1,1,4,2,0
13584,0,2,2,4,2,1
13585,0,2,2,3,1,2
13586,0,2,2,4,2,0
13587,0,1,1,4,3,1
13588,0,2,2,4,3,2
13589,0,2,3,3,1,2
13590,0,2,2,4,3,1
13591,0,2,2,1,0,1
13592,0,2,2,4,2,3
13593,0,3,2,4,3,1
13594,0,1,2,3,2,1
13595,0,2,3,3,3,2
13596,0,2,2,3,1,2
13597,0,3,3,2,1,2
13598,0,4,2,1,0,3
13599,1,3,2,1,0,3
13600,0,2,3,0,1,1
13601,0,0,1,4,2,0
13602,0,2,2,4,1,2
13603,0,2,3,4,1,2
13604,0,1,1,0,1,0
13605,1,3,3,2,2,2
13606,0,1,1,3,2,1
13607,0,2,3,2,1,2
13608,0,2,3,1,0,1
13609,0,3,2,4,4,2
13610,0,1,2,4,4,1
13611,0,2,1,4,3,0
13612,0,2,3,4,3,0
13613,0,2,3,1,0,2
13614,0,2,3,1,0,1
13615,0,3,2,3,1,4
13616,0,2,2,3,3,2
13617,0,2,3,4,2,0
13618,0,2,2,1,0,1
13619,0,1,3,3,0,2
13620,0,1,1,1,0,0
13621,0,2,1,3,3,1
13622,0,2,2,4,2,1
13623,0,2,2,4,3,1
13624,0,3,2,2,1,2
13625,0,0,1,4,3,1
13626,0,1,2,4,3,1
13627,0,1,2,4,3,0
13628,0,2,3,3,1,3
13629,0,1,3,4,2,3
13630,0,1,2,0,2,3
13631,0,2,3,4,1,4
13632,0,3,2,2,0,3
13633,1,3,3,2,1,2
13634,0,2,3,4,1,3
13635,0,1,2,4,3,2
13636,0,2,2,4,2,3
13637,0,1,1,2,1,0
13638,0,2,2,3,2,0
13639,0,1,3,4,2,3
13640,0,1,1,4,1,1
13641,1,2,3,4,2,2
13642,0,2,3,3,1,2
13643,0,1,1,3,1,0
13644,0,2,2,3,1,3
13645,0,1,2,2,1,2
13646,0,4,2,1,0,3
13647,0,3,3,2,1,3
13648,0,1,1,4,1,0
13649,0,1,3,3,1,2
13650,0,3,2,1,0,2
13651,0,1,2,4,1,2
13652,0,1,3,3,1,2
13653,0,2,2,4,1,3
13654,0,1,3,4,1,1
13655,1,4,2,2,1,2
13656,0,2,3,4,3,1
13657,0,2,3,4,2,2
13658,0,1,3,4,2,3
13659,0,3,1,2,1,1
13660,0,2,2,4,2,0
13661,0,1,2,4,1,2
13662,0,2,3,4,4,2
13663,0,3,2,1,1,2
13664,0,1,2,4,1,1
13665,1,3,3,3,0,3
13666,0,2,2,4,3,2
13667,0,3,2,2,0,3
13668,1,4,2,2,0,2
13669,1,3,2,2,1,1
13670,0,2,2,4,3,2
13671,0,2,1,2,1,2
13672,0,1,3,4,2,3
13673,0,2,2,2,2,1
13674,0,1,2,4,2,3
13675,0,3,3,2,0,1
13676,0,3,3,4,2,4
13677,0,4,2,3,2,2
13678,0,0,1,3,1,0
13679,0,2,1,4,2,2
13680,0,2,3,4,3,2
13681,0,2,1,4,3,1
13682,0,2,3,1,0,2
13683,0,1,3,4,1,1
13684,0,2,3,4,1,3
13685,0,1,2,4,3,2
13686,0,2,3,4,1,3
13687,0,2,2,1,1,2
13688,0,2,2,4,1,2
13689,0,0,3,4,2,3
13690,0,3,1,2,1,2
13691,0,2,1,2,0,1
13692,1,1,1,4,1,1
13693,0,1,1,4,2,0
13694,0,1,1,4,2,1
13695,0,1,2,3,3,2
13696,1,4,3,1,0,2
13697,0,3,1,2,1,1
13698,0,1,2,4,3,2
13699,0,1,2,3,1,2
13700,1,3,2,1,0,2
13701,0,1,2,4,1,2
13702,1,3,2,3,1,2
13703,0,2,3,4,1,1
13704,0,3,3,4,4,1
13705,1,2,2,4,1,1
13706,0,1,2,2,0,1
13707,0,3,2,4,2,2
13708,0,2,3,1,0,2
13709,0,3,3,2,2,3
13710,0,3,3,1,0,3
13711,0,2,2,2,1,1
13712,0,2,1,4,2,0
13713,1,1,2,1,1,0
13714,0,2,2,4,1,1
13715,0,2,3,4,3,2
13716,0,2,2,3,1,0
13717,0,2,3,4,2,3
13718,0,2,2,4,2,1
13719,0,2,2,4,2,2
13720,0,3,1,2,2,2
13721,0,1,1,3,1,0
13722,0,1,1,4,2,1
13723,0,2,3,3,0,1
13724,0,1,2,4,3,2
13725,0,2,2,3,2,1
13726,0,1,2,4,2,3
13727,0,2,3,4,3,3
13728,0,1,2,3,1,0
